@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
1155,'2018/11/05 19:18:35:716',5,0.099258,0.25942,0.837597,1,0.786996,0.216192,0.09902,0.045391,0.19569,0.212716,0.192272,0.119183,0.064874,0.075517,0.023868,0.008139,0.010972,0.001116,0.001358,0.001145,0.000725,0.00065,0.00061,0.000751,0.000484,4
1156,'2018/11/05 19:18:35:728',5,0.137273,0.316675,0.875062,1,0.830743,0.243577,0.099077,0.040925,0.189804,0.196435,0.189418,0.121531,0.06544,0.083862,0.026384,0.008557,0.010449,0.001141,0.001319,0.001006,0.000706,0.000667,0.000588,0.000774,0.00061,4
1157,'2018/11/05 19:18:35:739',5,0.146573,0.347324,0.836142,1,0.814976,0.21988,0.082587,0.048973,0.17603,0.171471,0.193642,0.116236,0.05572,0.076986,0.027225,0.008886,0.010278,0.002691,0.001735,0.001687,0.002962,0.001315,0.001529,0.004382,0.002174,4
1158,'2018/11/05 19:18:35:751',5,0.14759,0.308412,0.804471,1,0.785516,0.246903,0.094902,0.08299,0.190636,0.187951,0.177508,0.114313,0.086285,0.081895,0.024908,0.010401,0.014235,0.006679,0.00344,0.005361,0.009591,0.004476,0.00677,0.013638,0.007134,4
1159,'2018/11/05 19:18:35:763',5,0.142582,0.334727,0.793597,1,0.864766,0.359071,0.166792,0.140186,0.340542,0.246725,0.216733,0.128858,0.083734,0.087775,0.025891,0.00797,0.013726,0.007641,0.004917,0.00676,0.007985,0.0054,0.00649,0.010374,0.005976,4
1160,'2018/11/05 19:18:35:774',5,0.170382,0.454694,0.90018,1,0.830923,0.287285,0.123293,0.075881,0.220715,0.213563,0.217211,0.1248,0.063813,0.07338,0.029976,0.008222,0.010114,0.00414,0.002987,0.00336,0.004068,0.003398,0.003663,0.005925,0.002705,4
1161,'2018/11/05 19:18:35:786',5,0.166665,0.306605,1,1,0.837512,0.260565,0.1114,0.036196,0.209461,0.219051,0.214877,0.12021,0.049576,0.066059,0.031236,0.012368,0.009074,0.002312,0.002272,0.001821,0.001905,0.001624,0.001791,0.002628,0.001086,4
1162,'2018/11/05 19:18:35:797',5,0.197509,0.539273,0.978485,1,0.866733,0.258854,0.085133,0.034456,0.199595,0.209507,0.191078,0.115562,0.06076,0.077762,0.02682,0.013654,0.011068,0.00227,0.001924,0.001451,0.001412,0.001143,0.001089,0.001328,0.000867,4
1163,'2018/11/05 19:18:35:809',5,0.204137,0.506356,1,1,0.811954,0.279539,0.079199,0.039278,0.22285,0.233397,0.197166,0.12129,0.066444,0.095875,0.030601,0.014178,0.013045,0.002127,0.001414,0.001385,0.001215,0.000906,0.000723,0.000887,0.000693,4
1164,'2018/11/05 19:18:35:821',5,0.168358,0.36304,0.87046,1,0.759968,0.293679,0.086992,0.039663,0.191069,0.208215,0.217161,0.126807,0.07664,0.100756,0.031406,0.009985,0.010755,0.002356,0.001456,0.001284,0.000827,0.000798,0.00063,0.000851,0.000571,4
1165,'2018/11/05 19:18:35:832',5,0.176218,0.388151,0.90816,1,0.793345,0.243628,0.079725,0.043194,0.197597,0.185485,0.199601,0.112404,0.075583,0.090163,0.030121,0.008396,0.010507,0.00236,0.001384,0.001078,0.000845,0.000747,0.000558,0.000971,0.001026,4
1166,'2018/11/05 19:18:35:844',5,0.179137,0.286311,0.786677,1,0.79682,0.223247,0.052961,0.030799,0.202723,0.199864,0.202939,0.136912,0.085208,0.103729,0.032875,0.008664,0.010715,0.001868,0.001339,0.001131,0.000805,0.000752,0.000547,0.000982,0.000876,4
1167,'2018/11/05 19:18:35:855',5,0.104241,0.39925,0.862263,1,0.758981,0.217553,0.075069,0.025284,0.184284,0.19643,0.210916,0.131752,0.086596,0.098011,0.028426,0.008639,0.012158,0.001824,0.001023,0.000923,0.000626,0.000704,0.000675,0.000837,0.000584,4
1168,'2018/11/05 19:18:35:867',5,0.135956,0.313157,0.839371,1,0.753132,0.242865,0.092053,0.037922,0.188104,0.166947,0.202823,0.129874,0.067185,0.078288,0.026703,0.007536,0.011637,0.001449,0.001254,0.000912,0.000795,0.000625,0.000615,0.000688,0.000427,4
1169,'2018/11/05 19:18:35:880',5,0.123193,0.299051,0.804557,1,0.742125,0.214218,0.085949,0.031765,0.184459,0.156812,0.181071,0.13757,0.066131,0.071532,0.023034,0.00799,0.009937,0.001315,0.001223,0.000926,0.000863,0.000615,0.000596,0.000706,0.000442,4
1170,'2018/11/05 19:18:35:891',5,0.115792,0.354266,0.857715,1,0.702301,0.207559,0.057919,0.021853,0.173941,0.149635,0.178408,0.131373,0.06895,0.075824,0.019628,0.006577,0.008776,0.001293,0.001165,0.001023,0.000739,0.000606,0.000585,0.00068,0.000462,4
1171,'2018/11/05 19:18:35:902',5,0.146817,0.256828,0.794698,1,0.707728,0.216458,0.056815,0.017208,0.188512,0.146959,0.178484,0.128793,0.073739,0.08338,0.023024,0.006847,0.007993,0.001455,0.001142,0.000952,0.000714,0.000549,0.000594,0.000831,0.000418,4
1172,'2018/11/05 19:18:35:914',5,0.127611,0.309473,0.775006,1,0.711767,0.20777,0.072204,0.011277,0.157929,0.133296,0.168956,0.127001,0.063489,0.07971,0.023838,0.006626,0.007904,0.00164,0.001182,0.001039,0.000689,0.000667,0.000636,0.000872,0.000429,4
1173,'2018/11/05 19:18:35:925',5,0.116208,0.269098,0.794576,1,0.753315,0.233968,0.078251,0.018144,0.154039,0.131692,0.173016,0.131301,0.056173,0.078061,0.021787,0.006754,0.008057,0.001637,0.001252,0.000903,0.000799,0.00069,0.000599,0.000791,0.000446,4
1174,'2018/11/05 19:18:35:937',5,0.142875,0.290243,0.826272,1,0.750117,0.226374,0.071036,0.013043,0.161225,0.129819,0.159869,0.146082,0.057286,0.071312,0.018618,0.007583,0.010725,0.001686,0.001188,0.000922,0.000788,0.000693,0.000599,0.00073,0.000486,4
1175,'2018/11/05 19:18:35:948',5,0.122827,0.332947,0.853189,1,0.721326,0.214793,0.0751,0.02406,0.180423,0.168218,0.172189,0.149653,0.063378,0.073855,0.018128,0.008146,0.009237,0.00167,0.00124,0.000893,0.00078,0.000618,0.000611,0.000805,0.000522,4
1176,'2018/11/05 19:18:35:960',5,0.121949,0.25978,0.811756,1,0.770508,0.226868,0.080324,0.033827,0.202043,0.192078,0.17685,0.123984,0.059369,0.077591,0.019216,0.008169,0.010172,0.001307,0.001005,0.000792,0.000892,0.000671,0.000703,0.000853,0.000921,4
1177,'2018/11/05 19:18:35:972',5,0.108203,0.324996,0.828271,1,0.736504,0.207549,0.07051,0.036495,0.190178,0.185863,0.171212,0.118043,0.071698,0.078743,0.022052,0.007618,0.011303,0.001511,0.000946,0.000895,0.000841,0.000695,0.00068,0.000795,0.000553,4
1178,'2018/11/05 19:18:35:983',5,0.107103,0.230202,0.75994,1,0.719202,0.217943,0.069465,0.049774,0.18796,0.182693,0.192682,0.123064,0.073443,0.080324,0.023353,0.007291,0.013047,0.001881,0.001087,0.001126,0.000744,0.000624,0.000562,0.000736,0.000431,4
1179,'2018/11/05 19:18:35:995',5,0.109433,0.261985,0.793925,1,0.715457,0.222626,0.085125,0.035629,0.19279,0.175451,0.193989,0.122566,0.062819,0.089489,0.021422,0.006701,0.013502,0.001681,0.001364,0.001006,0.000602,0.000607,0.000571,0.000786,0.000434,4
1180,'2018/11/05 19:18:36:007',5,0.144434,0.358605,0.880459,1,0.727,0.241655,0.09958,0.041265,0.178812,0.158234,0.186747,0.11254,0.057867,0.071318,0.019027,0.006943,0.009557,0.001826,0.000983,0.000942,0.00065,0.00073,0.000541,0.000767,0.000859,4
1181,'2018/11/05 19:18:36:018',5,0.096721,0.240279,0.832205,1,0.727797,0.235328,0.085453,0.037415,0.171065,0.146254,0.186408,0.119073,0.055372,0.066982,0.020145,0.007563,0.010335,0.00185,0.001174,0.000955,0.000699,0.000625,0.000577,0.000835,0.001518,4
1182,'2018/11/05 19:18:36:030',5,0.117508,0.280831,0.879174,1,0.770606,0.203176,0.081162,0.034416,0.15693,0.146404,0.189618,0.105687,0.047303,0.06377,0.026034,0.010181,0.011432,0.001556,0.001328,0.00102,0.000718,0.000718,0.000531,0.000768,0.000756,4
1183,'2018/11/05 19:18:36:041',5,0.105822,0.305289,0.738275,1,0.755749,0.196652,0.071742,0.028519,0.123483,0.150284,0.182723,0.111988,0.045686,0.057582,0.024209,0.009238,0.011411,0.001679,0.001149,0.000924,0.000743,0.000702,0.000527,0.000768,0.000708,4
1184,'2018/11/05 19:18:36:053',5,0.107697,0.272395,0.802461,1,0.738973,0.206356,0.064968,0.035788,0.151148,0.174622,0.177777,0.112107,0.041618,0.051544,0.022962,0.008759,0.012082,0.001685,0.001388,0.001114,0.000671,0.000581,0.000603,0.000942,0.000994,4
1185,'2018/11/05 19:18:36:064',5,0.130006,0.281259,0.743768,1,0.74438,0.228817,0.074638,0.026729,0.171088,0.177597,0.185091,0.133934,0.04849,0.051818,0.025828,0.007657,0.011353,0.00145,0.001207,0.000917,0.000654,0.00066,0.000521,0.001003,0.001046,4
1186,'2018/11/05 19:18:36:076',5,0.121818,0.292753,0.823758,1,0.741988,0.228972,0.068369,0.024455,0.167456,0.175388,0.195362,0.12942,0.050624,0.058861,0.021825,0.007894,0.0086,0.001719,0.001006,0.001003,0.000674,0.00063,0.000555,0.000787,0.001098,4
1187,'2018/11/05 19:18:36:088',5,0.097118,0.258448,0.798381,1,0.772983,0.248319,0.069494,0.01818,0.144004,0.169927,0.198386,0.135906,0.050753,0.073304,0.020773,0.009563,0.009707,0.001827,0.00113,0.001089,0.000795,0.000637,0.000559,0.000882,0.000791,4
1188,'2018/11/05 19:18:36:099',5,0.124309,0.282343,0.830956,1,0.750209,0.267562,0.078846,0.010189,0.14541,0.158317,0.190977,0.147001,0.059368,0.082539,0.026526,0.010318,0.012328,0.001748,0.00103,0.000988,0.000716,0.000619,0.000551,0.000894,0.000523,4
1189,'2018/11/05 19:18:36:111',5,0.105324,0.295501,0.752871,1,0.732845,0.279424,0.081373,0.022006,0.161974,0.156879,0.21032,0.142807,0.0673,0.078225,0.026433,0.011783,0.017848,0.001935,0.001474,0.000942,0.0007,0.000702,0.000576,0.000773,0.000809,4
1190,'2018/11/05 19:18:36:123',5,0.104541,0.257573,0.782731,1,0.758692,0.243575,0.060499,0.017811,0.159506,0.150784,0.201512,0.135999,0.066093,0.078948,0.024585,0.013248,0.018895,0.001952,0.001567,0.000885,0.000782,0.000643,0.000582,0.000739,0.000723,4
1191,'2018/11/05 19:18:36:134',5,0.119245,0.312911,0.794424,1,0.740721,0.240025,0.05785,0.015049,0.166237,0.14249,0.200507,0.148492,0.064869,0.082358,0.023765,0.012763,0.0136,0.002349,0.001197,0.000894,0.000873,0.000746,0.000572,0.000861,0.001136,4
1192,'2018/11/05 19:18:36:146',5,0.115558,0.22148,0.718956,1,0.756311,0.21985,0.07345,0.015921,0.168171,0.136055,0.191392,0.146529,0.071713,0.08814,0.023326,0.01246,0.01019,0.00207,0.001277,0.001248,0.000905,0.000737,0.000614,0.000908,0.001846,4
1193,'2018/11/05 19:18:36:158',5,0.115591,0.305323,0.769446,1,0.721237,0.228321,0.066152,0.013516,0.164013,0.14778,0.186504,0.145143,0.069708,0.097515,0.027804,0.011887,0.010957,0.001684,0.000949,0.001434,0.000914,0.000705,0.000664,0.000757,0.000728,4
1194,'2018/11/05 19:18:36:169',5,0.11395,0.274552,0.747741,1,0.705121,0.262076,0.076122,0.020388,0.180869,0.16885,0.202481,0.132456,0.058326,0.099649,0.032177,0.012048,0.015216,0.001267,0.000914,0.001283,0.000869,0.000646,0.000709,0.000983,0.000952,4
1195,'2018/11/05 19:18:36:181',5,0.100978,0.260429,0.732621,1,0.773951,0.256835,0.071731,0.026182,0.220814,0.177808,0.210565,0.136465,0.060544,0.101841,0.029139,0.011981,0.018809,0.001657,0.001109,0.00095,0.000889,0.000595,0.000577,0.000894,0.001389,4
1196,'2018/11/05 19:18:36:192',5,0.113254,0.296826,0.83881,1,0.755388,0.234501,0.063715,0.024063,0.212273,0.162356,0.204466,0.141791,0.055991,0.089715,0.026467,0.013021,0.018286,0.002094,0.001206,0.000744,0.000789,0.000631,0.000565,0.000777,0.000871,4
1197,'2018/11/05 19:18:36:204',5,0.10383,0.24731,0.772839,1,0.77429,0.236389,0.067558,0.024972,0.175561,0.149819,0.202104,0.120482,0.04678,0.074775,0.023675,0.012883,0.020413,0.00191,0.001255,0.000925,0.000729,0.0006,0.000537,0.000786,0.000591,4
1198,'2018/11/05 19:18:36:215',5,0.092683,0.267994,0.806713,1,0.790675,0.228702,0.070957,0.026084,0.157072,0.148008,0.207461,0.133584,0.047742,0.06861,0.025627,0.011956,0.020614,0.001809,0.001193,0.001144,0.000762,0.000627,0.000633,0.000818,0.000709,4
1199,'2018/11/05 19:18:36:227',5,0.115119,0.242595,0.688132,1,0.725002,0.247355,0.063407,0.024609,0.154091,0.147454,0.196635,0.128497,0.041539,0.05852,0.020348,0.009726,0.017065,0.001764,0.001126,0.00125,0.000779,0.00067,0.000603,0.000871,0.001094,4
1200,'2018/11/05 19:18:36:239',5,0.119736,0.275522,0.699712,1,0.694518,0.241582,0.062517,0.01664,0.153807,0.134948,0.181783,0.121649,0.045125,0.063982,0.021022,0.008224,0.018893,0.001531,0.001211,0.001264,0.000744,0.000669,0.000575,0.000824,0.001045,4
1201,'2018/11/05 19:18:36:251',5,0.099061,0.238493,0.744844,1,0.703818,0.274888,0.071188,0.022171,0.147807,0.131045,0.178559,0.106979,0.050389,0.069118,0.022439,0.009917,0.01988,0.001762,0.001405,0.001197,0.000778,0.000645,0.000613,0.000634,0.000554,4
1202,'2018/11/05 19:18:36:262',5,0.088545,0.211628,0.685908,1,0.721919,0.25664,0.072371,0.021743,0.14284,0.134754,0.189492,0.107743,0.053332,0.081694,0.025501,0.009889,0.016718,0.001799,0.001506,0.001241,0.000738,0.0006,0.000585,0.000744,0.000637,4
1203,'2018/11/05 19:18:36:273',5,0.101631,0.227033,0.644866,1,0.749531,0.245676,0.072498,0.027148,0.14544,0.13703,0.192257,0.099457,0.049652,0.070724,0.024661,0.011152,0.015574,0.001721,0.00113,0.001032,0.000749,0.000721,0.000545,0.000932,0.000886,4
1204,'2018/11/05 19:18:36:285',5,0.079322,0.205916,0.715216,1,0.757656,0.231279,0.063782,0.020054,0.140295,0.147846,0.184532,0.1096,0.04541,0.067294,0.028452,0.012703,0.016284,0.001583,0.001259,0.001059,0.00076,0.00062,0.000533,0.000998,0.001527,4
1205,'2018/11/05 19:18:36:297',5,0.099507,0.249618,0.749892,1,0.77054,0.251961,0.051852,0.021829,0.145467,0.151811,0.179564,0.10105,0.050671,0.062188,0.02792,0.012048,0.019067,0.001756,0.001289,0.000898,0.00067,0.000623,0.000571,0.000731,0.001248,4
1206,'2018/11/05 19:18:36:309',5,0.093342,0.252516,0.801463,1,0.844089,0.28434,0.068033,0.021954,0.155463,0.158814,0.191845,0.118701,0.055211,0.068745,0.026915,0.013402,0.017149,0.001737,0.000998,0.000998,0.0007,0.000458,0.000556,0.00093,0.000751,4
1207,'2018/11/05 19:18:36:320',5,0.074846,0.231659,0.760353,1,0.760023,0.260793,0.082085,0.025052,0.1694,0.171101,0.206523,0.139432,0.059432,0.071892,0.025441,0.013463,0.015194,0.001737,0.001075,0.000882,0.000854,0.000571,0.00048,0.001293,0.000818,4
1208,'2018/11/05 19:18:36:331',5,0.08353,0.218969,0.72525,1,0.713335,0.267984,0.085868,0.018751,0.156176,0.170095,0.198222,0.135848,0.061245,0.076365,0.023231,0.012329,0.017288,0.001847,0.001048,0.000778,0.000701,0.00064,0.000504,0.0011,0.000573,4
1209,'2018/11/05 19:18:36:343',5,0.07578,0.200194,0.675207,1,0.777614,0.262,0.067546,0.024929,0.157212,0.154759,0.199678,0.132749,0.064001,0.08364,0.024927,0.010658,0.014359,0.001369,0.001055,0.000759,0.000736,0.000567,0.000544,0.000954,0.00062,4
1210,'2018/11/05 19:18:36:355',5,0.080353,0.207125,0.734814,1,0.787996,0.235581,0.052935,0.021075,0.158428,0.142451,0.20385,0.119762,0.058068,0.071156,0.023024,0.009906,0.013626,0.001739,0.001546,0.000778,0.000649,0.000516,0.000584,0.000911,0.000565,4
1211,'2018/11/05 19:18:36:366',5,0.092753,0.226809,0.690974,1,0.74783,0.261597,0.064252,0.014604,0.154444,0.146599,0.204135,0.13004,0.058689,0.071385,0.021029,0.008895,0.015758,0.001981,0.001475,0.000802,0.000631,0.000499,0.000528,0.000797,0.000591,4
1212,'2018/11/05 19:18:36:378',5,0.087967,0.247197,0.761667,1,0.734237,0.247755,0.067922,0.02082,0.156061,0.138954,0.201878,0.134248,0.061894,0.072351,0.021809,0.009224,0.014598,0.00178,0.001355,0.000838,0.000585,0.000657,0.000521,0.00068,0.000482,4
1213,'2018/11/05 19:18:36:390',5,0.087942,0.293977,0.776483,1,0.761053,0.229229,0.059861,0.0231,0.148285,0.14877,0.202999,0.134939,0.061602,0.06582,0.023035,0.012224,0.018473,0.001827,0.001183,0.000843,0.00075,0.000626,0.000525,0.000708,0.000537,4
1214,'2018/11/05 19:18:36:401',5,0.101024,0.22928,0.73634,1,0.746234,0.251458,0.051993,0.018902,0.141721,0.136344,0.175861,0.114908,0.058273,0.070554,0.022179,0.013099,0.020831,0.001537,0.001271,0.001133,0.000717,0.000615,0.000505,0.000822,0.000598,4
1215,'2018/11/05 19:18:36:413',5,0.094878,0.242776,0.733491,1,0.729751,0.272802,0.073226,0.021896,0.157988,0.144915,0.182722,0.148677,0.064762,0.079122,0.022317,0.011499,0.017218,0.001725,0.001302,0.000855,0.000664,0.000623,0.000492,0.00075,0.000652,4
1216,'2018/11/05 19:18:36:425',5,0.093714,0.225475,0.724621,1,0.708896,0.264454,0.080755,0.02167,0.169818,0.154753,0.19513,0.127551,0.058256,0.074581,0.020276,0.009903,0.017873,0.001943,0.001292,0.000836,0.000729,0.000555,0.000553,0.000685,0.000446,4
1217,'2018/11/05 19:18:36:436',5,0.080855,0.250741,0.717723,1,0.695511,0.252784,0.077062,0.016226,0.165429,0.142988,0.202984,0.131644,0.058621,0.070857,0.018384,0.008909,0.016047,0.001617,0.001185,0.000922,0.000645,0.000589,0.000494,0.000724,0.000442,4
1218,'2018/11/05 19:18:36:448',5,0.083275,0.233146,0.741543,1,0.742344,0.234214,0.05587,0.013139,0.162631,0.143178,0.214333,0.137916,0.062688,0.072678,0.020166,0.007793,0.016461,0.001608,0.001204,0.000865,0.000646,0.000567,0.000556,0.000764,0.000506,4
1219,'2018/11/05 19:18:36:460',5,0.092177,0.270596,0.741154,1,0.791108,0.261226,0.055716,0.012213,0.137661,0.11721,0.196109,0.121672,0.056908,0.07279,0.019421,0.007586,0.016058,0.001561,0.001301,0.000846,0.000731,0.000546,0.000529,0.001922,0.001077,4
1220,'2018/11/05 19:18:36:471',5,0.078827,0.188084,0.656425,1,0.731644,0.236295,0.060165,0.015923,0.134728,0.114119,0.199014,0.138375,0.053183,0.069816,0.017066,0.007437,0.015517,0.001726,0.001656,0.000827,0.000654,0.000657,0.000556,0.001939,0.000809,4
1221,'2018/11/05 19:18:36:482',5,0.078058,0.227186,0.661304,1,0.629379,0.218344,0.059024,0.016199,0.144016,0.119251,0.187277,0.120103,0.048436,0.065401,0.015617,0.008164,0.013304,0.001916,0.001354,0.000947,0.00101,0.000737,0.000623,0.001935,0.000546,4
1222,'2018/11/05 19:18:36:494',5,0.075238,0.207537,0.72718,1,0.669425,0.263486,0.066883,0.021527,0.136976,0.120496,0.16787,0.105809,0.045859,0.059724,0.017873,0.007666,0.012087,0.001792,0.001487,0.002164,0.002471,0.004153,0.002838,0.00162,0.000893,4
1223,'2018/11/05 19:18:36:506',5,0.090324,0.226674,0.653658,1,0.672467,0.258645,0.078952,0.021261,0.121064,0.114165,0.152185,0.083312,0.036627,0.044534,0.017798,0.008095,0.013269,0.001421,0.001741,0.002963,0.006801,0.006902,0.006736,0.00359,0.001712,4
1224,'2018/11/05 19:18:36:517',5,0.06422,0.210584,0.745749,1,0.767147,0.248019,0.069948,0.023826,0.116898,0.135979,0.15535,0.076578,0.033527,0.046835,0.016452,0.008188,0.01256,0.001737,0.001395,0.00435,0.006976,0.007428,0.00775,0.004054,0.001439,4
1225,'2018/11/05 19:18:36:530',5,0.070814,0.215697,0.657969,1,0.736691,0.244363,0.050224,0.023926,0.121901,0.140954,0.143289,0.079836,0.039226,0.044741,0.014148,0.008011,0.009865,0.002373,0.001376,0.004338,0.003639,0.005306,0.004221,0.003089,0.00108,4
1226,'2018/11/05 19:18:36:541',5,0.081194,0.197589,0.625386,1,0.712679,0.250688,0.055845,0.020525,0.130495,0.151568,0.148517,0.083712,0.039597,0.042645,0.015026,0.007345,0.009283,0.002245,0.001532,0.002974,0.002646,0.003135,0.003148,0.001868,0.000747,4
1227,'2018/11/05 19:18:36:552',5,0.069745,0.186562,0.554817,1,0.730575,0.244089,0.050007,0.026067,0.129638,0.163325,0.147614,0.088855,0.034071,0.037469,0.014895,0.0063,0.00879,0.001734,0.001388,0.001799,0.002227,0.001922,0.001748,0.001086,0.000552,4
1228,'2018/11/05 19:18:36:564',5,0.101987,0.209211,0.544204,1,0.710592,0.23272,0.047904,0.032556,0.143967,0.157042,0.147884,0.093502,0.03475,0.034091,0.014675,0.006008,0.009404,0.001441,0.001405,0.00134,0.001352,0.001058,0.000954,0.000904,0.000913,4
1229,'2018/11/05 19:18:36:575',5,0.07393,0.186401,0.584886,1,0.75803,0.251192,0.055734,0.024143,0.14449,0.13107,0.140174,0.091894,0.036594,0.03755,0.017436,0.006046,0.008245,0.001233,0.001243,0.00121,0.000917,0.000774,0.000722,0.000915,0.000986,4
1230,'2018/11/05 19:18:36:587',5,0.064272,0.180579,0.566163,1,0.822419,0.247985,0.05464,0.0206,0.147892,0.107209,0.135014,0.099678,0.035504,0.038006,0.015956,0.005669,0.00971,0.001491,0.001056,0.001107,0.000803,0.00061,0.000613,0.000979,0.001058,4
1231,'2018/11/05 19:18:36:598',5,0.076665,0.171846,0.556018,1,0.794814,0.240265,0.054016,0.019092,0.142487,0.116957,0.135225,0.103647,0.045206,0.037177,0.016997,0.005122,0.0075,0.001357,0.001376,0.001455,0.000743,0.000572,0.000566,0.001105,0.001213,4
1232,'2018/11/05 19:18:36:610',5,0.065796,0.178957,0.531511,1,0.786007,0.248065,0.056646,0.028598,0.144228,0.12493,0.138709,0.096873,0.043119,0.039607,0.019499,0.005353,0.006449,0.001149,0.001598,0.0012,0.000761,0.000695,0.000588,0.001362,0.00159,4
1233,'2018/11/05 19:18:36:622',5,0.073833,0.158701,0.515897,1,0.786788,0.241123,0.063332,0.028501,0.148587,0.127115,0.143611,0.097647,0.036135,0.033779,0.015968,0.005908,0.007423,0.001827,0.001713,0.001295,0.000869,0.000592,0.000577,0.001055,0.002565,4
1234,'2018/11/05 19:18:36:633',5,0.064341,0.175328,0.526514,1,0.775384,0.242881,0.058465,0.030332,0.15493,0.118247,0.134009,0.108416,0.042689,0.035222,0.01598,0.005716,0.006283,0.001794,0.001612,0.001551,0.000667,0.000644,0.000567,0.001632,0.001546,4
1235,'2018/11/05 19:18:36:645',5,0.067876,0.138238,0.513137,1,0.778424,0.239349,0.051057,0.030787,0.14013,0.103322,0.146535,0.113837,0.03825,0.033542,0.016968,0.005327,0.006423,0.001683,0.00148,0.001668,0.000694,0.000746,0.000639,0.001057,0.000761,4
1236,'2018/11/05 19:18:36:657',5,0.083907,0.198636,0.499112,1,0.759795,0.226973,0.057671,0.028067,0.162085,0.104852,0.124767,0.114028,0.037037,0.037448,0.019918,0.005555,0.00595,0.00202,0.001833,0.001557,0.000753,0.000754,0.000543,0.00085,0.001096,4
1237,'2018/11/05 19:18:36:669',5,0.083541,0.197165,0.499547,1,0.741607,0.225045,0.070983,0.029758,0.148146,0.129246,0.16792,0.138701,0.048084,0.041131,0.019927,0.005885,0.005885,0.001778,0.001815,0.001629,0.000702,0.000661,0.000533,0.000803,0.001377,4
1238,'2018/11/05 19:18:36:680',5,0.08607,0.169739,0.502567,1,0.818247,0.223544,0.076743,0.03385,0.143916,0.144337,0.202354,0.171739,0.051195,0.039215,0.016585,0.005624,0.004585,0.001418,0.001739,0.001419,0.00064,0.00067,0.000579,0.00092,0.000828,4
1239,'2018/11/05 19:18:36:692',5,0.096691,0.188658,0.534815,1,0.835347,0.254901,0.07352,0.033558,0.121301,0.15068,0.223146,0.189847,0.052525,0.034777,0.017074,0.004591,0.004818,0.001398,0.001693,0.001401,0.000565,0.000576,0.00055,0.000785,0.000543,4
1240,'2018/11/05 19:18:36:703',5,0.081678,0.195753,0.515688,1,0.916616,0.247079,0.071851,0.027141,0.135518,0.149603,0.2127,0.167263,0.053426,0.030292,0.015915,0.004449,0.004421,0.001411,0.001724,0.001566,0.000609,0.000623,0.0005,0.000936,0.000468,4
1241,'2018/11/05 19:18:36:714',5,0.089972,0.186225,0.531656,1,0.88995,0.246427,0.061672,0.021421,0.129538,0.130137,0.195834,0.137807,0.04005,0.034749,0.014306,0.005389,0.005176,0.001804,0.001874,0.002059,0.000846,0.000633,0.000478,0.001408,0.000563,4
1242,'2018/11/05 19:18:36:726',5,0.083521,0.16983,0.479111,1,0.819176,0.257083,0.069721,0.022566,0.126076,0.106829,0.156744,0.126927,0.030851,0.031451,0.012611,0.004327,0.004757,0.001339,0.001933,0.001712,0.000789,0.000594,0.000564,0.001229,0.000701,4
1243,'2018/11/05 19:18:36:738',5,0.073613,0.165138,0.534118,1,0.872005,0.257445,0.074261,0.02378,0.128153,0.097093,0.128703,0.094547,0.031913,0.030603,0.012146,0.004363,0.004044,0.001152,0.001716,0.001449,0.000889,0.000602,0.000525,0.00122,0.001005,4
1244,'2018/11/05 19:18:36:749',5,0.082912,0.196044,0.539133,1,0.851381,0.245705,0.067179,0.019718,0.122291,0.12431,0.130384,0.081574,0.029594,0.040013,0.012884,0.005393,0.004798,0.001623,0.001565,0.001568,0.000719,0.000657,0.000485,0.002114,0.000829,4
1245,'2018/11/05 19:18:36:761',5,0.077497,0.151527,0.451759,1,0.793255,0.268129,0.055179,0.020028,0.110986,0.126735,0.156138,0.104484,0.038956,0.049659,0.013489,0.005373,0.004321,0.001352,0.002063,0.00218,0.00099,0.000878,0.000641,0.001785,0.00106,4
1246,'2018/11/05 19:18:36:772',5,0.070012,0.162663,0.518913,1,0.699789,0.240431,0.069913,0.046696,0.1785,0.134251,0.163576,0.131373,0.047003,0.104816,0.062134,0.038782,0.054711,0.024103,0.017016,0.014363,0.033861,0.028155,0.019329,0.024502,0.0139,4
1247,'2018/11/05 19:18:36:784',5,0.113572,0.265426,0.636331,1,0.627714,0.204662,0.192683,0.203949,0.364457,0.215592,0.20072,0.194189,0.094527,0.261645,0.162987,0.09667,0.126359,0.057982,0.037539,0.033556,0.073333,0.061186,0.040956,0.051236,0.029671,4
